TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20051008,9.929,1.0,297.882,199.845,1.0,319.014,0.0,4.633,1.0,96.662,0.0,0.0,1.0,3.373,1.0,0.41189061152083334,1.0,97.19194376977082,1.0,-9999,0.0,46.96348881637501,1.0,-9999,0.0,361.618,1.0,14.695,-9999,1.0,-9999,33.633,-9999,1.0,-9999,-3.81363,1.0,47.6623,1.0,41.2052,35.6401,46.5213,1.89781,44.9362,1.0,38.8484,33.6016,43.8604,3.04491,0.653609,1.0,0.215913,0.607168,0.625762,0.6846,1.0,1.0,1.0,4.16209,4.11395,4.16251,4.23519,3.50849,3.50679,3.54318,3.59832,4.84567,4.83166,4.92356,5.0073,2.91885,3.05623,3.14254,3.29884,-9999,-9999
20051009,14.913,1.0,295.093,188.887,1.0,319.594,0.0,7.578,1.0,96.672,0.0,0.2,1.0,3.481,0.375,-9999,0.0,84.41507398083333,1.0,-9999,0.0,44.388428016041665,1.0,-9999,0.0,360.893,1.0,14.968,-9999,1.0,-9999,32.921,-9999,1.0,-9999,-2.00615,1.0,51.7835,1.0,44.7681,38.7218,50.5439,1.76271,31.2936,1.0,27.0541,23.4002,30.5445,2.77255,0.654243,1.0,0.169226,0.654243,0.663612,0.734915,1.0,1.0,1.0,4.60045,4.60749,4.63171,4.67409,3.94621,3.91888,3.94597,3.9732,4.99322,4.86661,5.01773,5.10874,2.92233,2.83464,2.91045,3.06316,-9999,-9999
20051010,16.444,1.0,292.307,101.9,1.0,335.393,0.0,7.889,1.0,96.658,0.0,0.0,1.0,2.519,0.0,-9999,0.0,25.678282368124997,1.0,-9999,0.0,23.946383161958334,1.0,-9999,0.0,362.687,1.0,15.818,-9999,1.0,-9999,32.229,-9999,1.0,-9999,-0.930467,1.0,37.3434,1.0,32.2843,27.4628,36.4494,1.68765,10.6988,1.0,9.2494,7.86807,10.4427,3.13559,2.57372,1.0,0.162052,2.51345,2.57372,2.64777,1.0,1.0,1.0,4.66093,4.66043,4.73455,4.75968,2.0872,2.06121,2.0867,2.21555,4.58588,4.49009,4.58588,4.69874,2.01448,1.61188,1.66007,1.89248,-9999,-9999
20051011,14.969,1.0,289.524,73.897,1.0,350.375,0.0,6.787,1.0,96.633,0.0,6.8,1.0,2.521,0.0,-9999,0.0,-5.065261361020833,1.0,-9999,0.0,17.365697920604166,1.0,-9999,0.0,364.865,1.0,16.143,-9999,1.0,-9999,35.317,-9999,1.0,-9999,-2.41896,1.0,29.2284,1.0,25.2687,22.0105,28.5287,1.43469,9.61943,1.0,8.31623,7.24394,9.38915,2.96011,3.02955,1.0,0.156578,2.94265,3.02955,3.10271,1.0,1.0,1.0,4.40414,4.40376,4.46714,4.50566,1.37459,1.34613,1.37421,1.52051,3.81906,3.75183,3.81983,3.90374,1.63168,1.12603,1.15562,1.39553,-9999,-9999
20051012,14.932,1.0,286.748,158.867,1.0,359.106,0.0,6.316,1.0,96.616,0.0,0.0,1.0,2.442,0.5,-9999,0.0,56.57809840075,1.0,-9999,0.0,37.333682936291666,1.0,-9999,0.0,364.952,1.0,16.9,-9999,1.0,-9999,37.272,-9999,1.0,-9999,-0.316656,1.0,40.3201,1.0,34.3354,29.6519,39.3548,1.55593,45.9779,1.0,39.1534,33.8128,44.8772,3.35351,1.47868,0.9375,0.169842,1.38283,1.4478,1.47868,1.0,0.895833,0.9375,4.32206,4.32179,4.37678,4.39999,2.84338,2.83677,2.88978,3.00672,3.20716,3.12932,3.21846,3.33618,2.70161,2.12377,2.13973,2.4741,-9999,-9999
20051013,17.703,1.0,283.977,182.976,1.0,321.104,0.0,9.552,1.0,96.621,0.0,0.0,1.0,2.885,0.583333,0.24141925332142858,0.5833333333333334,76.96739724770833,1.0,-9999,0.0,42.9993225924375,1.0,-9999,0.0,365.609,1.0,16.706,-9999,1.0,-9999,35.667,-9999,1.0,-9999,-3.24836,1.0,46.1632,1.0,39.3112,33.9491,45.0581,1.73576,36.02,1.0,30.6735,26.4896,35.1577,3.22979,1.13526,1.0,0.16113,1.07846,1.13603,1.24455,0.979167,1.0,1.0,4.51152,4.50391,4.54945,4.59724,3.37627,3.27113,3.37582,3.49658,2.7281,2.62479,2.7281,2.82505,2.64901,2.29794,2.3674,2.53902,-9999,-9999
20051014,20.819,1.0,281.213,181.391,1.0,330.87,0.0,11.891,1.0,96.647,0.0,0.1,1.0,3.239,1.0,0.22019713825,1.0,67.102851204625,1.0,-9999,-9999,42.62686497710417,1.0,-9999,-9999,366.229,1.0,17.486,-9999,1.0,-9999,34.727,-9999,1.0,-9999,0.78997,1.0,53.7933,1.0,45.8088,35.465,52.5056,1.79757,31.6691,1.0,26.9685,20.8789,30.911,3.01604,1.49489,0.770833,0.150447,1.44058,1.59338,1.61747,0.729167,0.8125,0.729167,4.71056,4.68239,4.72374,4.82215,3.21567,3.14611,3.20827,3.24251,2.4188,2.3324,2.41751,2.50705,2.31304,2.1776,2.26515,2.29386,-9999,-9999
20051015,18.177,1.0,278.457,179.597,1.0,329.397,0.0,10.826,1.0,96.66,0.0,0.1,1.0,4.344,1.0,0.4304265511875,1.0,69.32760046845833,1.0,-9999,0.0,42.205183792583334,1.0,-9999,0.0,370.142,1.0,17.275,-9999,1.0,-9999,33.773,-9999,1.0,-9999,-0.188869,1.0,53.9686,1.0,45.958,35.5806,52.6766,1.79634,26.4415,1.0,22.5168,17.4324,25.8085,3.90451,1.49019,0.958333,0.164682,1.44101,1.44863,1.49019,0.9375,0.979167,0.958333,4.393,4.36853,4.393,4.44934,2.90281,2.90257,2.93726,2.98936,2.15846,2.06088,2.14662,2.23181,2.25199,2.09077,2.18632,2.2281,-9999,-9999
20051016,18.454,1.0,275.711,94.327,1.0,349.126,0.0,9.329,1.0,96.655,0.0,0.2,1.0,2.985,0.145833,-9999,0.0,6.399691857604165,1.0,-9999,0.0,22.166875517666668,1.0,-9999,0.0,367.095,1.0,17.678,-9999,1.0,-9999,33.12,-9999,1.0,-9999,-0.795887,1.0,32.4108,1.0,25.1485,21.3679,28.0199,1.48463,11.0569,1.0,8.57935,7.28959,9.55892,3.15373,2.7577,1.0,0.154001,2.62931,2.69777,2.7577,1.0,1.0,1.0,4.29219,4.26981,4.28996,4.30225,1.53449,1.53435,1.5465,1.61882,2.1331,2.12389,2.16479,2.52518,1.33637,1.20565,1.25324,1.30286,-9999,-9999
20051017,21.827,1.0,272.975,164.424,1.0,355.253,0.0,11.565,1.0,96.629,0.0,0.0,1.0,2.758,0.520833,0.19420773064,0.5208333333333334,50.56378810583333,1.0,-9999,0.0,38.63970192495834,1.0,-9999,0.0,363.544,1.0,19.009,-9999,1.0,-9999,32.731,-9999,1.0,-9999,1.23876,1.0,39.9553,1.0,31.0025,26.3419,34.5424,1.51441,27.1158,1.0,21.0399,17.877,23.4422,3.05702,1.81431,0.875,0.161115,1.72941,1.84713,1.92233,0.875,0.875,0.854167,3.97438,3.92286,3.9489,3.9875,2.16006,1.97313,2.15968,2.18859,2.34613,2.34613,2.39139,3.48574,2.28216,1.82526,1.89092,2.28216,-9999,-9999
20051018,22.736,1.0,270.249,173.843,1.0,362.982,0.0,13.464,1.0,96.62,0.0,0.0,1.0,3.556,1.0,0.3447803626041666,1.0,65.18980898070834,1.0,-9999,0.0,40.853028343958336,1.0,-9999,0.0,361.873,1.0,18.954,-9999,1.0,-9999,32.182,-9999,1.0,-9999,0.513491,1.0,51.2734,1.0,39.7845,34.2432,44.3271,1.71163,24.6761,1.0,19.1469,16.4801,21.3331,2.97465,1.45269,0.979167,0.171237,1.40821,1.45269,1.46449,1.0,0.979167,0.979167,3.87904,3.79086,3.81921,3.88769,2.42635,2.35563,2.41862,2.44957,2.48174,2.48131,2.53142,3.94348,2.28568,1.80427,1.85883,2.29178,-9999,-9999
20051019,15.797,1.0,267.536,60.434,1.0,327.311,0.0,5.818,1.0,96.637,0.0,1.95,1.0,4.612,0.8125,0.5330430843846153,0.8125,-18.722576426,1.0,-9999,0.0,14.202103086708334,1.0,-9999,0.0,374.177,1.0,16.828,-9999,1.0,-9999,31.733,-9999,1.0,-9999,-3.84156,1.0,37.8762,1.0,29.3893,25.2959,32.7449,1.53157,18.5731,1.0,14.4114,12.4042,16.0569,3.72314,3.65163,1.0,0.183283,3.56436,3.63316,3.65163,1.0,1.0,1.0,3.43458,3.37854,3.40072,3.43167,-0.217048,-0.264684,-0.235954,-0.196557,2.34183,2.27941,2.43903,3.44024,0.95949,0.78638,0.859667,0.95949,-9999,-9999
20051020,17.881,1.0,264.836,22.373,1.0,317.349,0.0,7.487,1.0,96.621,0.0,41.35,1.0,2.492,0.0,-9999,0.0,-50.63383397820834,1.0,-9999,0.0,5.2577008205,1.0,-9999,0.0,370.641,1.0,14.347,-9999,1.0,-9999,41.328,-9999,1.0,-9999,-7.36594,1.0,17.3296,1.0,13.9995,12.2816,15.3416,1.2278,-4.62343,1.0,-3.73499,-4.09305,-3.27667,3.18421,3.22866,1.0,0.173184,3.1704,3.22866,3.29136,1.0,1.0,1.0,3.66424,3.58893,3.621,3.6641,0.435573,0.373362,0.423806,0.451714,2.52601,2.47874,2.64012,3.57286,0.375663,0.359649,0.386369,0.419603,-9999,-9999
20051021,19.924,1.0,262.151,146.124,1.0,325.081,0.0,10.846,1.0,96.609,0.0,0.0,1.0,3.097,0.0,-9999,-9999,38.70066876229166,1.0,-9999,-9999,34.33916447875,1.0,-9999,-9999,367.503,1.0,13.843,-9999,1.0,-9999,39.126,-9999,1.0,-9999,-3.15202,1.0,45.8471,1.0,37.0371,32.4922,39.6359,1.52431,23.3519,1.0,18.8646,16.5497,20.1883,3.63677,1.9701,1.0,0.170709,1.94426,1.9701,1.97985,1.0,1.0,1.0,3.88597,3.82161,3.84079,3.88597,1.91587,1.84793,1.895,1.93196,2.70693,2.65443,2.83834,3.68631,1.84902,1.3436,1.42707,1.84838,-9999,-9999
20051022,17.82,1.0,259.481,54.011,1.0,327.153,0.0,8.392,1.0,96.611,0.0,0.0,1.0,3.379,0.0,-9999,0.0,-34.44152754795834,1.0,-9999,0.0,12.692587266729168,1.0,-9999,0.0,370.539,1.0,11.625,-9999,1.0,-9999,37.822,-9999,1.0,-9999,-3.23604,1.0,25.3562,1.0,20.4837,17.9701,21.921,1.43975,0.791265,1.0,0.639214,0.560776,0.684068,3.59919,2.71858,1.0,0.167386,2.68995,2.70253,2.71858,1.0,1.0,1.0,3.79011,3.72664,3.75182,3.78994,1.07153,1.0386,1.04899,1.07138,2.72837,2.64656,2.88312,3.46529,0.81325,0.712466,0.775958,0.82401,-9999,-9999
20051023,18.888,1.0,256.827,147.674,1.0,332.235,0.0,10.53,1.0,96.654,0.0,0.0,1.0,3.295,0.0,-9999,0.0,42.26383390947917,1.0,-9999,0.0,34.70333317570834,1.0,-9999,0.0,370.844,1.0,9.583,-9999,1.0,-9999,37.156,-9999,1.0,-9999,-6.62081,1.0,42.6655,1.0,32.1031,28.4945,36.384,1.56468,30.5308,1.0,22.9724,20.3902,26.0358,3.65141,2.26926,1.0,0.167233,2.24312,2.26106,2.26926,1.0,1.0,1.0,3.93868,3.88555,3.89949,3.93868,1.66942,1.62858,1.66854,1.69823,2.87386,2.77994,3.04757,3.50176,1.5398,1.15937,1.26486,1.53386,-9999,-9999
20051024,18.104,1.0,254.19,169.352,1.0,325.682,0.0,10.209,1.0,96.675,0.0,0.0,1.0,2.677,0.0,-9999,0.0,69.78242364345833,1.0,-9999,0.0,39.797621825229164,1.0,-9999,0.0,373.21,1.0,9.564,-9999,1.0,-9999,36.33,-9999,1.0,-9999,-3.3988,1.0,40.839,1.0,30.7287,27.2746,34.8264,1.53446,41.8253,1.0,31.4709,27.9333,35.6675,3.64947,2.26436,1.0,0.164981,2.23176,2.25764,2.26837,1.0,1.0,1.0,3.94025,3.89455,3.90861,3.94025,1.6759,1.64836,1.66665,1.6888,2.94241,2.82062,3.13723,3.38565,1.53827,1.16895,1.29779,1.52965,-9999,-9999
20051025,15.793,1.0,251.573,165.368,1.0,324.769,0.0,9.288,1.0,96.673,0.0,0.0,1.0,1.996,0.0,-9999,0.0,52.3669899529375,1.0,-9999,0.0,38.861592144729165,1.0,-9999,0.0,377.011,1.0,9.546,-9999,1.0,-9999,35.817,-9999,1.0,-9999,-4.14242,1.0,34.2236,1.0,26.77,22.8565,29.185,1.49743,45.5121,1.0,35.6,30.3956,38.8115,3.73703,2.45239,1.0,0.166417,2.45082,2.45239,2.47251,1.0,1.0,1.0,3.80833,3.76878,3.78479,3.80812,1.35595,1.28885,1.34366,1.35587,2.9353,2.7769,3.05554,3.18223,1.33424,1.05778,1.20757,1.32309,-9999,-9999
20051026,14.562,1.0,248.975,162.419,1.0,345.628,0.0,8.64,1.0,96.662,0.0,0.0,1.0,1.966,0.0,-9999,0.0,58.71747806883334,1.0,-9999,0.0,38.16853198097917,1.0,-9999,0.0,379.366,1.0,9.996,-9999,1.0,-9999,35.423,-9999,1.0,-9999,-2.42475,1.0,29.1593,1.0,21.9405,19.3199,24.8663,1.45089,46.5268,1.0,35.0084,30.827,39.6768,3.67952,2.63541,1.0,0.168659,2.62006,2.62844,2.63467,1.0,1.0,1.0,3.76212,3.72213,3.74715,3.76057,1.12671,1.08945,1.12,1.12708,2.97229,2.78428,2.98676,3.06673,1.13369,0.956917,1.09004,1.13287,-9999,-9999
20051027,14.899,1.0,246.398,160.74,1.0,352.209,0.0,9.445,1.0,96.654,0.0,0.0,1.0,2.403,0.0,-9999,0.0,62.156551533375,1.0,-9999,0.0,37.77387990216666,1.0,-9999,0.0,378.863,1.0,10.565,-9999,1.0,-9999,34.999,-9999,1.0,-9999,-2.89014,1.0,28.6268,1.0,21.5398,18.9671,24.4121,1.4323,44.0243,1.0,33.1255,29.1689,37.5427,3.68149,2.64795,1.0,0.168438,2.63709,2.63839,2.64276,1.0,1.0,1.0,3.85273,3.82409,3.84079,3.85263,1.20478,1.18909,1.19669,1.21,3.08646,2.87967,2.98883,3.10572,0.931702,0.862021,0.915221,0.960231,-9999,-9999
20051028,15.828,1.0,243.842,149.545,1.0,367.599,0.0,9.791,1.0,96.652,0.0,0.0,1.0,4.082,0.5,-9999,-9999,47.3960428723125,1.0,-9999,-9999,35.14298616033333,1.0,-9999,-9999,380.095,1.0,11.165,-9999,1.0,-9999,34.617,-9999,1.0,-9999,-0.955375,1.0,28.0119,1.0,19.8523,17.2746,22.6291,1.51369,28.6872,1.0,20.3308,17.6911,23.1746,4.17517,2.37598,1.0,0.16523,2.36367,2.37285,2.37407,1.0,1.0,1.0,3.99978,3.963,3.99909,4.00701,1.6238,1.60433,1.62367,1.63525,3.22599,3.05392,3.15211,3.2761,0.871389,0.809989,0.840848,0.902433,-9999,-9999
20051029,16.36,1.0,241.31,141.347,1.0,347.237,0.0,10.323,1.0,96.652,0.0,0.0,1.0,8.122,1.0,0.5644668990625,1.0,57.410046848125,1.0,-9999,0.0,33.216555797541666,1.0,-9999,0.0,376.776,1.0,13.208,-9999,1.0,-9999,34.227,-9999,1.0,-9999,-0.129749,1.0,39.5437,1.0,29.7541,26.2002,33.7218,1.67055,36.9277,1.0,27.7857,24.467,31.4909,4.27921,2.79772,1.0,0.172557,2.79572,2.79772,2.79775,1.0,1.0,1.0,4.11221,4.0691,4.11162,4.13034,1.31448,1.27338,1.31389,1.33259,3.33805,3.22579,3.39285,3.53932,0.938083,0.771832,0.864889,0.925282,-9999,-9999
20051030,14.966,1.0,238.801,129.859,1.0,351.956,0.0,7.013,1.0,96.627,0.0,0.0,1.0,4.601,0.979167,0.3467779492765957,0.9791666666666666,36.821849277000005,1.0,-9999,0.0,30.51691634060417,1.0,-9999,0.0,380.469,1.0,13.884,-9999,1.0,-9999,34.231,-9999,1.0,-9999,-0.15767,1.0,22.7462,1.0,16.1204,14.3554,18.3753,1.49491,51.7606,1.0,36.6832,32.6668,41.8143,3.77112,3.04788,1.0,0.179352,2.95441,3.03774,3.04379,1.0,1.0,1.0,3.82305,3.78621,3.82296,3.8346,0.77517,0.787043,0.794282,0.811473,3.2793,2.98159,3.36751,3.46769,0.866324,0.613696,0.806953,0.845085,-9999,-9999
20051031,11.394,1.0,236.318,111.881,1.0,325.951,0.0,6.075,1.0,96.64,0.0,0.2,1.0,3.938,1.0,0.47309480522916664,1.0,13.593408396666662,1.0,-9999,0.0,26.292114783604166,1.0,-9999,0.0,381.133,1.0,12.103,-9999,1.0,-9999,34.52,-9999,1.0,-9999,-3.97488,1.0,21.2303,1.0,15.0461,13.3987,17.1506,1.31106,47.0439,1.0,33.3404,29.69,38.0039,3.93257,2.82624,1.0,0.181584,2.82123,2.82624,2.83221,1.0,1.0,1.0,3.23117,3.19876,3.21961,3.23135,0.404926,0.382676,0.397772,0.404926,3.03577,2.5628,2.98013,3.04608,0.728331,0.479367,0.691517,0.725318,-9999,-9999
20051101,11.83,1.0,233.861,151.433,1.0,308.1,0.0,8.24,1.0,96.678,0.0,0.0,1.0,3.952,1.0,0.293613342375,1.0,42.80361482500001,1.0,-9999,0.0,35.58674620604167,1.0,-9999,0.0,381.565,1.0,10.454,-9999,1.0,-9999,34.477,-9999,1.0,-9999,-2.24968,1.0,20.5022,1.0,13.584,12.6435,16.037,1.54356,37.0952,1.0,24.578,22.8762,29.0162,3.86952,1.71241,0.791667,0.163064,1.70129,1.71804,1.73736,0.791667,0.791667,0.791667,3.13554,3.10753,3.12472,3.13478,1.42313,1.31591,1.40972,1.42496,2.78245,2.34836,2.66308,2.76299,0.665734,0.444673,0.642271,0.664713,-9999,-9999
20051102,16.763,1.0,231.431,145.948,1.0,306.532,0.0,12.255,1.0,96.66,0.0,0.0,1.0,6.144,0.875,0.4448821988095238,0.875,39.1011416246875,1.0,-9999,0.0,34.29771985785417,1.0,-9999,0.0,374.23,1.0,11.775,-9999,1.0,-9999,33.967,-9999,1.0,-9999,-0.283445,1.0,30.0451,1.0,19.9068,18.5285,24.2716,1.40069,29.3976,1.0,19.4778,18.1292,23.7485,4.072,2.53448,1.0,0.166533,2.52488,2.53417,2.53741,1.0,1.0,1.0,3.45332,3.41268,3.44827,3.4675,0.918836,0.878792,0.913309,0.944152,2.52347,2.3416,2.43681,2.51478,0.21701,0.133892,0.209464,0.2192,-9999,-9999
20051103,16.858,1.0,229.029,143.76,1.0,311.311,0.0,11.203,1.0,96.645,0.0,0.0,1.0,4.257,0.583333,0.43692842882142857,0.5833333333333334,33.498021586041666,1.0,-9999,0.0,33.78361614695833,1.0,-9999,0.0,373.523,1.0,13.041,-9999,1.0,-9999,33.387,-9999,1.0,-9999,-0.773497,1.0,21.5072,1.0,14.0772,10.6745,16.8231,1.51085,34.0662,1.0,22.2974,16.9079,26.6469,4.16249,2.35797,0.979167,0.167214,2.34239,2.34627,2.35792,0.979167,0.958333,0.979167,3.38589,3.34702,3.37823,3.39269,1.02792,0.992018,1.02059,1.04259,2.39577,2.20789,2.24131,2.41165,0.344999,0.24553,0.2547,0.335419,-9999,-9999
20051104,13.421,1.0,226.657,140.075,1.0,332.043,0.0,6.481,1.0,96.66,0.0,0.0,1.0,3.118,1.0,0.42904395972916665,1.0,34.050726671229164,1.0,-9999,-9999,32.9177329334375,1.0,-9999,-9999,376.79,1.0,12.422,-9999,1.0,-9999,32.987,-9999,1.0,-9999,-1.8054,1.0,17.7505,1.0,11.6183,8.81,13.8846,1.54869,59.6426,1.0,39.038,29.602,46.653,4.31107,2.49813,1.0,0.170914,2.49427,2.49813,2.50195,1.0,1.0,1.0,3.05391,3.02057,3.03552,3.03843,0.555781,0.518308,0.534054,0.542298,2.50151,2.12647,2.24857,2.56303,0.67568,0.454784,0.485324,0.648202,-9999,-9999
20051105,11.368,1.0,224.314,111.737,1.0,290.052,0.0,5.262,1.0,96.702,0.0,0.0,1.0,3.323,1.0,0.4104407035,1.0,12.272214485062497,1.0,-9999,0.0,26.25824510854166,1.0,-9999,0.0,375.808,1.0,11.427,-9999,1.0,-9999,32.755,-9999,1.0,-9999,-2.20036,1.0,16.1636,1.0,10.201,7.48857,12.162,1.30115,53.8528,1.0,33.9872,24.9499,40.5207,4.19164,3.0135,1.0,0.191878,3.00958,3.0135,3.05268,1.0,1.0,1.0,2.79481,2.75061,2.77838,2.787,-0.21869,-0.270058,-0.262016,-0.250667,2.63902,2.10109,2.30185,2.75335,0.701912,0.390318,0.437683,0.661402,-9999,-9999
20051106,9.998,1.0,222.004,140.246,1.0,281.538,0.0,6.587,1.0,96.7,0.0,0.0,1.0,3.641,1.0,0.24369645162499998,1.0,32.788492018125,1.0,-9999,0.0,32.957831196291664,1.0,-9999,0.0,375.767,1.0,10.441,-9999,1.0,-9999,32.499,-9999,1.0,-9999,-2.88109,1.0,19.6102,1.0,12.3762,9.08538,13.0298,1.23762,36.9084,1.0,23.2933,17.0996,24.5235,3.82919,1.69224,0.645833,0.147013,1.68947,1.69952,1.71016,0.645833,0.666667,0.645833,2.57249,2.50131,2.55841,2.57278,0.880248,0.8098,0.86047,0.872646,2.78981,2.10337,2.37784,2.95651,0.880526,0.437682,0.515968,0.849271,-9999,-9999
20051107,17.038,1.0,219.726,123.003,1.0,287.189,0.0,9.508,1.0,96.698,0.0,0.0,1.0,3.841,1.0,0.3323012333125,1.0,29.826611512687503,1.0,-9999,0.0,28.905669104729167,1.0,-9999,0.0,372.679,1.0,11.788,-9999,1.0,-9999,32.188,-9999,1.0,-9999,-0.744319,1.0,13.3595,1.0,8.74425,6.18946,8.87664,1.20285,33.347,1.0,21.8267,15.4496,22.1572,4.45446,2.15472,1.0,0.165305,2.11177,2.15472,2.19101,1.0,1.0,1.0,2.92979,2.87825,2.89375,2.91111,0.775074,0.701769,0.725642,0.769533,2.91027,2.33706,2.71921,3.5353,0.82588,0.305068,0.4153,0.816065,-9999,-9999
20051108,19.375,1.0,217.482,101.734,1.0,300.912,0.0,8.413,1.0,96.678,0.0,0.0,1.0,4.461,1.0,0.3837108213125,1.0,13.366222191479165,1.0,-9999,0.0,23.9073932574375,1.0,-9999,0.0,367.022,1.0,13.696,-9999,1.0,-9999,32.01,-9999,1.0,-9999,0.907697,1.0,12.5401,1.0,8.20789,5.8098,8.33215,1.21316,18.7097,1.0,12.2461,8.66819,12.4315,4.17617,2.28658,1.0,0.158743,2.24937,2.2829,2.28638,1.0,1.0,1.0,2.91975,2.85505,2.87383,2.90104,0.633177,0.597156,0.611926,0.626916,2.23067,2.00503,2.30368,3.39539,0.696285,0.123936,0.217002,0.647831,-9999,-9999
20051109,9.134,1.0,215.272,102.274,1.0,315.647,0.0,6.357,1.0,96.685,0.0,1.227,0.958333,4.43,0.875,0.4329111815238094,0.875,6.939443879187501,1.0,-9999,0.0,24.03435864010417,1.0,-9999,0.0,371.604,1.0,11.81,-9999,1.0,-9999,31.806,-9999,1.0,-9999,-5.38589,1.0,17.0849,1.0,11.1826,7.91542,11.3519,0.965893,43.1883,1.0,28.2681,20.0091,28.6961,3.98021,2.25057,1.0,0.148705,2.22889,2.2433,2.25107,1.0,1.0,1.0,2.14053,2.04305,2.12279,2.13921,-0.110041,-0.168753,-0.132852,-0.121472,1.64877,1.47638,1.64468,2.66302,0.758456,0.235397,0.350738,0.70341,-9999,-9999
20051110,11.153,1.0,213.098,134.66,1.0,343.591,0.0,6.99,1.0,96.707,0.0,1.945,0.958333,4.366,0.0,-9999,0.0,18.312275160958333,1.0,-9999,0.0,31.645046438208336,1.0,-9999,0.0,372.153,1.0,9.332,-9999,1.0,-9999,31.532,-9999,1.0,-9999,-3.90495,1.0,16.7121,1.0,10.5472,7.74268,11.1042,1.08757,37.2517,1.0,23.51,17.2587,24.7516,3.93166,1.93996,1.0,0.143299,1.92395,1.93286,1.94333,1.0,1.0,1.0,2.1075,2.02288,2.06578,2.0919,0.167546,0.110823,0.13285,0.150817,2.07257,1.6662,2.01015,2.86019,0.921264,0.142367,0.366014,0.72252,-9999,-9999
20051111,15.093,1.0,210.96,130.044,1.0,326.726,0.0,10.762,1.0,96.698,0.0,0.0,1.0,5.24,0.541667,0.47863397938461544,0.5416666666666666,26.75560465833333,1.0,-9999,-9999,30.560380497479173,1.0,-9999,-9999,367.94,1.0,10.731,-9999,1.0,-9999,31.267,-9999,1.0,-9999,-0.0578045,1.0,15.4281,1.0,9.73689,6.42034,10.2511,1.03224,11.0379,1.0,6.96614,4.59335,7.33403,4.11709,1.66216,1.0,0.145387,1.6439,1.65356,1.66327,1.0,1.0,1.0,2.14399,2.06265,2.09207,2.12817,0.481829,0.422265,0.441686,0.477822,3.02698,1.97396,2.91403,3.2215,0.984308,0.129191,0.506251,0.652414,-9999,-9999
20051112,18.167,1.0,208.86,104.925,1.0,337.167,0.0,8.889,1.0,96.624,0.0,0.0,1.0,8.258,1.0,0.511103835,1.0,5.347551020937501,1.0,-9999,0.0,24.657428724333332,1.0,-9999,0.0,358.087,1.0,13.674,-9999,1.0,-9999,31.071,-9999,1.0,-9999,1.84904,1.0,12.5513,1.0,8.21524,5.22316,12.716,0.998524,21.733,1.0,14.225,9.04409,22.0183,4.2235,2.22969,1.0,0.15476,2.16879,2.2247,2.22904,1.0,1.0,1.0,2.12518,2.03937,2.07498,2.12479,-0.104504,-0.153216,-0.1153,-0.0990449,4.00798,2.15124,3.61664,4.00798,0.992465,0.114337,0.577084,0.635812,-9999,-9999
20051113,9.24,1.0,206.798,131.253,1.0,333.634,0.0,6.449,1.0,96.575,0.0,0.0,1.0,3.647,1.0,0.3412980065,1.0,40.8353629865625,1.0,-9999,0.0,30.844488652124998,1.0,-9999,0.0,367.762,1.0,11.181,-9999,1.0,-9999,30.806,-9999,1.0,-9999,-4.97207,1.0,15.6568,1.0,10.2479,6.5155,15.8623,1.01814,53.2844,1.0,34.8764,22.174,53.9837,3.94747,2.06911,1.0,0.116363,2.05852,2.06934,2.08311,1.0,1.0,1.0,1.58761,1.49729,1.53985,1.57136,-0.481498,-0.555922,-0.541155,-0.504377,2.66548,1.49978,2.48468,2.80014,1.2387,0.151521,0.654594,0.969322,-9999,-9999
